timestamp,mouse_distance,mouse_left_click,mouse_right_click,mouse_scroll,keyboard_counts,cpu_percent,ram_percent,gpu_percent,gpu_vram_percent,bytes_sent_per_sec,bytes_recv_per_sec,packets_sent_per_sec,packets_recv_per_sec,read_bytes_per_sec,write_bytes_per_sec,label,session_id,mouse_left_click_freq,mouse_right_click_freq,mouse_scroll_freq,keyboard_counts_freq,mouse_distance_freq,bytes_sent_per_sec_freq,bytes_recv_per_sec_freq,packets_sent_per_sec_freq,packets_recv_per_sec_freq,read_bytes_per_sec_freq,write_bytes_per_sec_freq
3047.0,0.0,0,0,0,0,21.09090909090909,24.53127889060093,77.62249614791988,42.05950944232438,13272,22209,39,35,52061184,430592,1,2,0.0,0.0,0.0,0.0,0.0,138719.0,74007.0,317.0,250.0,444718592.0,69564928.0
3048.0,0.0,0,0,0,0,24.49090909090909,24.53127889060093,86.62249614791988,41.44809639884612,13100,6218,44,36,57607168,467968,1,2,0.0,0.0,0.0,0.0,0.0,147206.0,77930.0,338.0,271.0,482738688.0,69856768.0
3049.0,0.0,0,0,0,0,26.59090909090909,24.331278890600927,86.62249614791988,41.49160519220224,2448,1212,15,10,23189504,384512,1,2,0.0,0.0,0.0,0.0,0.0,142882.0,74361.0,320.0,257.0,493401600.0,70102016.0
3050.0,0.0,0,0,0,0,25.09090909090909,24.331278890600927,90.62249614791988,41.36871193377527,6722,3107,30,23,12943360,130048,1,2,0.0,0.0,0.0,0.0,0.0,142308.0,74596.0,319.0,259.0,486005248.0,70135808.0
3051.0,0.0,0,0,0,0,16.89090909090909,24.331278890600927,71.62249614791988,41.6534273710005,10150,3936,34,19,12216832,2695680,1,2,0.0,0.0,0.0,0.0,0.0,149209.0,76888.0,331.0,263.0,406726144.0,65454592.0
3052.0,0.0,0,0,0,0,29.290909090909093,24.631278890600925,80.62249614791988,42.06866918829409,15105,12698,63,50,50723840,231936,1,2,0.0,0.0,0.0,0.0,0.0,153659.0,86896.0,363.0,296.0,364528128.0,65494016.0
3053.0,0.0,0,0,0,0,20.39090909090909,24.631278890600925,89.62249614791988,42.8258748551236,12840,13946,46,33,10560000,112128,1,2,0.0,0.0,0.0,0.0,0.0,163938.0,99760.0,398.0,319.0,335380480.0,64631296.0
3054.0,0.0,0,0,0,0,26.09090909090909,24.831278890600927,86.62249614791988,41.564119847795794,11132,5119,50,30,27597824,249344,1,2,0.0,0.0,0.0,0.0,0.0,173772.0,95175.0,440.0,335.0,324948480.0,6013440.0
3055.0,0.0,0,0,0,0,19.49090909090909,24.831278890600927,88.62249614791988,41.67785336025305,13363,6656,61,44,10891264,259072,1,2,0.0,0.0,0.0,0.0,0.0,179716.0,98299.0,476.0,357.0,303368704.0,5587968.0
3056.0,0.0,0,0,0,0,19.290909090909093,24.931278890600936,86.62249614791988,42.65489293035564,9667,5129,46,38,27347968,124928,1,2,0.0,0.0,0.0,0.0,0.0,107799.0,80230.0,428.0,318.0,285138944.0,5086208.0
3057.0,0.0,0,0,0,0,19.39090909090909,25.131278890600925,85.62249614791988,41.9114268824807,8118,3932,37,30,19278336,45056,1,2,0.0,0.0,0.0,0.0,0.0,102645.0,61953.0,426.0,313.0,252356096.0,4700672.0
3058.0,0.0,0,0,0,0,23.49090909090909,25.231278890600933,84.62249614791988,41.80990636464973,11208,4250,51,42,15064576,974848,1,2,0.0,0.0,0.0,0.0,0.0,100753.0,59985.0,433.0,319.0,209813504.0,5207552.0
3059.0,0.0,0,0,0,0,20.59090909090909,25.331278890600927,88.62249614791988,41.33054632556814,10260,4876,42,31,9362432,498176,1,2,0.0,0.0,0.0,0.0,0.0,108565.0,63649.0,460.0,340.0,195986432.0,5321216.0
3060.0,0.0,0,0,0,0,17.69090909090909,25.331278890600927,88.62249614791988,41.40916747847484,9724,4227,34,26,266240,97792,1,2,0.0,0.0,0.0,0.0,0.0,111567.0,64769.0,464.0,343.0,183309312.0,5288960.0
3061.0,0.0,0,0,0,0,17.89090909090909,25.431278890600936,79.62249614791988,42.4571950798427,5864,2390,23,11,13141504,81920,1,2,0.0,0.0,0.0,0.0,0.0,107281.0,63223.0,453.0,335.0,184233984.0,2675200.0
3062.0,0.0,0,0,0,0,16.09090909090909,25.53127889060093,84.62249614791988,41.50076493817196,1958,1171,11,9,21016064,311296,1,2,0.0,0.0,0.0,0.0,0.0,94134.0,51696.0,401.0,294.0,154526208.0,2754560.0
3063.0,0.0,0,0,0,0,18.19090909090909,25.53127889060093,84.62249614791988,41.42519703392183,1472,398,8,4,5215232,47616,1,2,0.0,0.0,0.0,0.0,0.0,82766.0,38148.0,363.0,265.0,149181440.0,2690048.0
3064.0,0.0,0,0,0,0,16.69090909090909,25.831278890600927,70.62249614791988,41.30612033631558,3516,1649,13,9,15004672,202240,1,2,0.0,0.0,0.0,0.0,0.0,75150.0,34678.0,326.0,244.0,136588288.0,2642944.0
3065.0,0.0,0,0,0,0,20.59090909090909,25.831278890600927,78.62249614791988,41.927456437927695,6835,1568,18,9,712704,61440,1,2,0.0,0.0,0.0,0.0,0.0,68622.0,29590.0,283.0,209.0,126409728.0,2445312.0
3066.0,0.0,0,0,0,0,20.89090909090909,25.931278890600936,86.62249614791988,42.21522512380947,10018,6012,34,22,253952,120832,1,2,0.0,0.0,0.0,0.0,0.0,68973.0,30473.0,271.0,193.0,99315712.0,2441216.0
3067.0,0.0,0,0,0,0,18.99090909090909,25.931278890600936,85.62249614791988,42.24656862954958,16050,7948,45,30,14255104,84992,1,2,0.0,0.0,0.0,0.0,0.0,76905.0,34489.0,279.0,193.0,94292480.0,2481152.0
3068.0,0.0,0,0,0,0,22.39090909090909,25.931278890600936,81.62249614791988,41.89926159486467,13230,6901,47,36,8718336,136192,1,2,0.0,0.0,0.0,0.0,0.0,78927.0,37140.0,275.0,187.0,87946240.0,1642496.0
3069.0,0.0,0,0,0,0,21.89090909090909,25.931278890600936,81.62249614791988,41.69316731054616,11270,5148,43,32,5074944,180224,1,2,0.0,0.0,0.0,0.0,0.0,79937.0,37412.0,276.0,188.0,83658752.0,1324544.0
3070.0,0.0,0,0,0,0,31.290909090909093,26.231278890600933,81.62249614791988,42.26336149716072,10140,4938,44,34,47983616,297984,1,2,0.0,0.0,0.0,0.0,0.0,80353.0,38123.0,286.0,196.0,131376128.0,1524736.0
3071.0,0.0,0,0,0,0,29.89090909090909,26.831278890600927,40.62249614791988,43.08854965360918,13764,5658,36,26,41837056,179712,1,2,0.0,0.0,0.0,0.0,0.0,88253.0,41391.0,299.0,211.0,160071680.0,1622528.0
3072.0,0.0,0,0,0,0,26.59090909090909,26.431278890600936,86.62249614791988,43.648820782089885,3918,4642,25,15,10378240,186880,1,2,0.0,0.0,0.0,0.0,0.0,90213.0,44862.0,313.0,217.0,149433856.0,1498112.0
3073.0,0.0,0,0,0,0,28.69090909090909,26.231278890600933,75.62249614791988,43.76183868939326,2552,1534,11,7,38979072,180224,1,2,0.0,0.0,0.0,0.0,0.0,91293.0,45998.0,316.0,220.0,183197696.0,1630720.0
3074.0,0.0,0,0,0,0,23.69090909090909,26.731278890600933,85.62249614791988,43.316827697698095,4580,2190,20,13,42397184,270336,1,2,0.0,0.0,0.0,0.0,0.0,92357.0,46539.0,323.0,224.0,210590208.0,1698816.0
3075.0,0.0,0,0,0,0,28.49090909090909,27.03127889060093,84.62249614791988,43.274082216506095,11461,3800,34,18,51843072,161792,1,2,0.0,0.0,0.0,0.0,0.0,96983.0,48771.0,339.0,233.0,261720576.0,1799168.0
3076.0,0.0,0,0,0,0,32.39090909090909,27.131278890600925,91.62249614791988,43.63665549447386,7928,4968,31,19,38099456,194560,1,2,0.0,0.0,0.0,0.0,0.0,94893.0,47727.0,336.0,230.0,299566080.0,1872896.0
3077.0,0.0,0,0,0,0,36.69090909090909,26.831278890600927,81.62249614791988,42.65503605138641,8249,4410,35,25,50569728,94208,1,2,0.0,0.0,0.0,0.0,0.0,87092.0,44189.0,326.0,225.0,335880704.0,1882112.0
3078.0,0.0,0,0,0,0,31.790909090909093,26.631278890600925,88.62249614791988,42.79166892876795,16500,8301,51,33,29868544,115200,1,2,0.0,0.0,0.0,0.0,0.0,90362.0,45589.0,330.0,222.0,357030912.0,1861120.0
3079.0,0.0,0,0,0,0,24.59090909090909,26.631278890600925,86.62249614791988,42.69930815690669,14710,6688,42,27,9402368,470528,1,2,0.0,0.0,0.0,0.0,0.0,93802.0,47129.0,329.0,217.0,361358336.0,2151424.0
3080.0,0.0,0,0,0,0,26.89090909090909,26.831278890600927,88.62249614791988,42.5527522213913,9104,5172,44,35,21687808,428032,1,2,0.0,0.0,0.0,0.0,0.0,92766.0,47363.0,329.0,218.0,335062528.0,2281472.0
3081.0,0.0,0,0,0,0,27.790909090909093,26.331278890600927,88.62249614791988,42.61147955102002,4838,2482,30,24,6528000,53248,1,2,0.0,0.0,0.0,0.0,0.0,83840.0,44187.0,323.0,216.0,299753472.0,2155008.0
3082.0,0.0,0,0,0,0,57.090909090909086,26.431278890600936,83.62249614791988,44.659493794425,9052,4806,40,25,667648,63488,1,2,0.0,0.0,0.0,0.0,0.0,88974.0,44351.0,338.0,226.0,290042880.0,2031616.0
3083.0,0.0,0,0,0,0,46.39090909090909,26.53127889060093,66.62249614791988,44.05953043340889,3514,1514,17,12,2469888,143360,1,2,0.0,0.0,0.0,0.0,0.0,89936.0,44331.0,344.0,231.0,253533696.0,1994752.0
3084.0,0.0,0,0,0,0,53.29090909090909,26.631278890600925,77.62249614791988,43.54124147395604,2696,998,8,4,353280,232448,1,2,0.0,0.0,0.0,0.0,0.0,88052.0,43139.0,332.0,222.0,211489792.0,1956864.0
3086.0,0.0,0,0,0,0,43.590909090909086,26.731278890600933,91.62249614791988,43.82175869427845,1646,628,8,6,16765440,40960,1,2,0.0,0.0,0.0,0.0,0.0,70309.0,34999.0,275.0,191.0,138312704.0,1641472.0
3087.0,0.0,0,0,0,0,38.79090909090909,26.731278890600933,90.62249614791988,44.29963981604202,10152,6091,40,22,450560,53248,1,2,0.0,0.0,0.0,0.0,0.0,72212.0,36680.0,280.0,188.0,88193536.0,1600512.0
3088.0,0.0,0,0,0,0,46.89090909090909,26.731278890600933,80.62249614791988,44.01263444232438,9053,5111,32,24,3749376,59904,1,2,0.0,0.0,0.0,0.0,0.0,64765.0,33490.0,261.0,179.0,62074368.0,1545216.0
3089.0,0.0,0,0,0,0,41.79090909090909,26.131278890600925,80.62249614791988,44.34849179454714,11831,7498,42,30,4390400,78848,1,2,0.0,0.0,0.0,0.0,0.0,61886.0,34300.0,261.0,182.0,57062400.0,1153536.0
3090.0,0.0,0,0,0,0,52.090909090909086,26.231278890600933,74.62249614791988,44.34849179454714,13047,6339,42,25,58199552,143360,1,2,0.0,0.0,0.0,0.0,0.0,65829.0,35467.0,259.0,172.0,93574144.0,868864.0
3091.0,0.0,0,0,0,0,44.19090909090909,26.231278890600933,76.62249614791988,44.31409504015046,11229,6211,35,25,7931392,104448,1,2,0.0,0.0,0.0,0.0,0.0,72220.0,39196.0,264.0,173.0,94977536.0,920064.0
3092.0,0.0,0,0,0,0,46.89090909090909,26.231278890600933,84.62249614791988,43.86755742412701,7748,4930,25,13,1019904,75776,1,2,0.0,0.0,0.0,0.0,0.0,70916.0,39320.0,249.0,161.0,95329792.0,932352.0
3093.0,0.0,0,0,0,0,43.590909090909086,26.53127889060093,80.62249614791988,43.68283588040448,14129,8581,55,37,18386944,159232,1,2,0.0,0.0,0.0,0.0,0.0,81531.0,46387.0,287.0,186.0,111246848.0,948224.0
3094.0,0.0,0,0,0,0,43.79090909090909,26.53127889060093,75.62249614791988,43.83244506457645,11760,5668,35,19,3320320,237568,1,2,0.0,0.0,0.0,0.0,0.0,90595.0,51057.0,314.0,201.0,114213888.0,953344.0
3095.0,0.0,0,0,0,0,44.39090909090909,26.53127889060093,74.62249614791988,44.16219591948608,12244,6710,41,31,1904128,229888,1,2,0.0,0.0,0.0,0.0,0.0,102839.0,57767.0,355.0,232.0,116118016.0,1183232.0
3096.0,0.0,0,0,0,0,43.19090909090909,26.53127889060093,85.62249614791988,44.16219591948608,12052,7462,34,20,1007616,114688,1,2,0.0,0.0,0.0,0.0,0.0,113245.0,64601.0,381.0,246.0,100360192.0,1256960.0
3097.0,0.0,0,0,0,0,38.39090909090909,26.931278890600936,85.62249614791988,45.53091004381436,7400,4493,27,17,12845056,87040,1,2,0.0,0.0,0.0,0.0,0.0,110493.0,63003.0,368.0,241.0,112754688.0,1290752.0
3098.0,0.0,0,0,0,0,39.29090909090909,26.931278890600936,87.62249614791988,45.25688097688715,653,186,3,2,3096576,28672,1,2,0.0,0.0,0.0,0.0,0.0,102093.0,58078.0,339.0,219.0,112101888.0,1259520.0
3099.0,0.0,0,0,0,0,39.090909090909086,26.931278890600936,89.62249614791988,45.25688097688715,2316,1590,13,10,7835136,31232,1,2,0.0,0.0,0.0,0.0,0.0,92578.0,52170.0,310.0,199.0,115546624.0,1211904.0
3100.0,0.0,0,0,0,0,36.89090909090909,26.831278890600927,85.62249614791988,45.43625933546066,2686,1186,9,8,7229952,63488,1,2,0.0,0.0,0.0,0.0,0.0,82217.0,47017.0,277.0,182.0,64577024.0,1132032.0
3101.0,0.0,0,0,0,0,52.590909090909086,27.03127889060093,89.62249614791988,45.57293991985247,779,548,7,4,54675968,40960,1,2,0.0,0.0,0.0,0.0,0.0,71767.0,41354.0,249.0,161.0,111321600.0,1068544.0
3102.0,0.0,0,0,0,0,40.79090909090909,27.231278890600933,82.62249614791988,45.30120078941768,2787,1766,15,10,18968576,88064,1,2,0.0,0.0,0.0,0.0,0.0,66806.0,38190.0,239.0,158.0,129270272.0,1080832.0
3103.0,0.0,0,0,0,0,39.29090909090909,27.331278890600927,77.62249614791988,45.4586339232721,8049,2104,25,17,15321088,182272,1,2,0.0,0.0,0.0,0.0,0.0,60726.0,31713.0,209.0,138.0,126204416.0,1103872.0
3104.0,0.0,0,0,0,0,36.990909090909085,27.631278890600925,83.62249614791988,45.2565947348256,4647,2873,25,18,30648320,287232,1,2,0.0,0.0,0.0,0.0,0.0,53613.0,28918.0,199.0,137.0,153532416.0,1153536.0
3105.0,0.0,0,0,0,0,37.39090909090909,27.231278890600933,90.62249614791988,45.795540829720565,4231,2474,24,18,12918272,14098432,1,2,0.0,0.0,0.0,0.0,0.0,45600.0,24682.0,182.0,124.0,164546560.0,15022080.0
3106.0,0.0,0,0,0,0,47.590909090909086,27.431278890600936,90.62249614791988,45.21466027280801,4867,1910,26,15,15917056,210944,1,2,0.0,0.0,0.0,0.0,0.0,38415.0,19130.0,174.0,119.0,179456000.0,15118336.0
3107.0,0.0,0,0,0,0,44.990909090909085,27.431278890600936,81.62249614791988,44.80781488931998,3427,1034,14,7,4822016,95744,1,2,0.0,0.0,0.0,0.0,0.0,34442.0,15671.0,161.0,109.0,171432960.0,15127040.0
3108.0,0.0,0,0,0,0,53.89090909090909,27.331278890600927,90.62249614791988,43.92542602757108,8655,3606,40,26,3962368,59392,1,2,0.0,0.0,0.0,0.0,0.0,42444.0,19091.0,198.0,133.0,172298752.0,15157760.0
3109.0,0.0,0,0,0,0,52.69090909090909,26.731278890600933,88.62249614791988,43.98801762503078,17642,2749,33,14,4681216,286720,1,2,0.0,0.0,0.0,0.0,0.0,57770.0,20250.0,218.0,137.0,169144832.0,15413248.0
3110.0,0.0,0,0,0,0,17.39090909090909,26.731278890600933,85.62249614791988,43.93916564652564,220,364,2,2,5959680,197120,1,2,0.0,0.0,0.0,0.0,0.0,55304.0,19428.0,211.0,131.0,167874560.0,15546880.0
3111.0,0.0,0,0,0,0,17.59090909090909,26.831278890600927,85.62249614791988,43.93916564652564,344,268,4,2,6794752,137216,1,2,0.0,0.0,0.0,0.0,0.0,54869.0,19148.0,208.0,129.0,119993344.0,15643136.0
3112.0,0.0,0,0,0,0,17.89090909090909,25.931278890600936,-6.377503852080123,44.136147891884704,6370,65660,24,83,12206592,220672,1,2,0.0,0.0,0.0,0.0,0.0,58452.0,83042.0,217.0,202.0,113231360.0,15775744.0
3113.0,0.0,0,0,0,0,53.79090909090909,25.631278890600925,47.62249614791988,29.75000353428822,77993,8333,73,55,78255616,623104,1,2,0.0,0.0,0.0,0.0,0.0,128396.0,89271.0,265.0,240.0,176165888.0,16216576.0
3114.0,0.0,0,0,0,0,30.59090909090909,23.931278890600936,-0.3775038520801228,34.081800065797744,2930,1217,9,5,21663744,541696,1,2,0.0,0.0,0.0,0.0,0.0,126679.0,87615.0,249.0,227.0,167181312.0,16471040.0
3115.0,0.0,0,0,0,0,40.490909090909085,24.431278890600936,78.62249614791988,32.1519560868041,1548,306,6,3,217782272,245760,1,2,0.0,0.0,0.0,0.0,0.0,123996.0,85447.0,231.0,212.0,372045312.0,2618368.0
3116.0,0.0,0,0,0,0,31.59090909090909,23.731278890600933,77.62249614791988,32.842753595353194,228,70,1,1,159805440,2291712,1,2,0.0,0.0,0.0,0.0,0.0,119357.0,83607.0,206.0,198.0,515933696.0,4699136.0
3117.0,0.0,0,0,0,0,41.990909090909085,25.331278890600927,83.62249614791988,35.83918320270542,2175,1289,7,7,361237504,94208,1,2,0.0,0.0,0.0,0.0,0.0,118105.0,83862.0,199.0,198.0,872349184.0,4697600.0
3118.0,0.0,0,0,0,0,56.39090909090909,25.53127889060093,69.62249614791988,38.79906924019931,2057,747,8,4,382222336,9015808,1,2,0.0,0.0,0.0,0.0,0.0,111507.0,81003.0,167.0,176.0,1250609152.0,13654016.0
3119.0,0.0,0,0,0,0,53.490909090909085,25.931278890600936,25.622496147919875,42.47751826621299,652,618,2,2,312117248,8720384,1,2,0.0,0.0,0.0,0.0,0.0,94517.0,78872.0,136.0,164.0,1558045184.0,22087680.0
3120.0,0.0,0,0,0,0,43.590909090909086,26.831278890600927,60.62249614791988,45.63395718597361,6075,5176,24,21,217681920,3588096,1,2,0.0,0.0,0.0,0.0,0.0,100372.0,83684.0,158.0,183.0,1769767424.0,25478656.0
3121.0,0.0,0,0,0,0,36.89090909090909,26.931278890600936,34.622496147919875,48.77388948018466,16238,13646,50,40,159843328,147456,1,2,0.0,0.0,0.0,0.0,0.0,116266.0,97062.0,204.0,221.0,1922816000.0,25488896.0
3122.0,0.0,0,0,0,0,34.69090909090909,27.53127889060093,21.622496147919875,51.25026496870445,6546,11039,38,39,83972096,795648,1,2,0.0,0.0,0.0,0.0,0.0,116442.0,42441.0,218.0,177.0,1994581504.0,26063872.0
3123.0,0.0,0,0,0,0,26.09090909090909,27.53127889060093,79.62249614791988,51.436608550775766,6794,18651,40,39,30599680,562688,1,2,0.0,0.0,0.0,0.0,0.0,45243.0,52759.0,185.0,161.0,1946925568.0,26003456.0
3124.0,0.0,0,0,0,0,25.49090909090909,27.431278890600936,83.62249614791988,51.25594210292525,2589,1888,20,14,14251008,1064448,1,2,0.0,0.0,0.0,0.0,0.0,44902.0,53430.0,196.0,170.0,1939512832.0,26526208.0
3125.0,0.0,0,0,0,0,28.290909090909093,27.53127889060093,79.62249614791988,52.34843263785442,1260,3280,13,10,21356544,73728,1,2,0.0,0.0,0.0,0.0,0.0,44614.0,56404.0,203.0,177.0,1743087104.0,26354176.0
3126.0,0.0,0,0,0,0,24.790909090909093,27.53127889060093,75.62249614791988,52.34862346589545,508,2032,6,6,6173184,273408,1,2,0.0,0.0,0.0,0.0,0.0,44894.0,58366.0,208.0,182.0,1589454848.0,24335872.0
3127.0,0.0,0,0,0,0,23.19090909090909,27.431278890600936,79.62249614791988,52.56845736916853,0,0,0,0,2469888,339456,1,2,0.0,0.0,0.0,0.0,0.0,42719.0,57077.0,201.0,175.0,1230687232.0,24581120.0
3128.0,0.0,0,0,0,0,28.89090909090909,27.331278890600927,73.62249614791988,52.32572410097118,1489,1057,15,9,2797568,180736,1,2,0.0,0.0,0.0,0.0,0.0,42151.0,57387.0,208.0,180.0,851262464.0,15746048.0
3129.0,0.0,0,0,0,0,22.39090909090909,27.331278890600927,86.62249614791988,52.80203089139618,1868,1480,13,9,11124736,73728,1,2,0.0,0.0,0.0,0.0,0.0,43367.0,58249.0,219.0,187.0,550269952.0,7099392.0
3130.0,0.0,0,0,0,0,31.59090909090909,27.431278890600936,43.62249614791988,52.3975708584211,0,0,0,0,46502400,205824,1,2,0.0,0.0,0.0,0.0,0.0,37292.0,53073.0,195.0,166.0,379090432.0,3717120.0
3131.0,0.0,0,0,0,0,28.39090909090909,27.831278890600927,76.62249614791988,52.42428678416609,344,386,4,2,59427328,169984,1,2,0.0,0.0,0.0,0.0,0.0,21398.0,39813.0,149.0,128.0,278674432.0,3739648.0
3132.0,0.0,0,0,0,0,31.19090909090909,27.831278890600927,78.62249614791988,52.42428678416609,1024,326,7,3,37315072,222720,1,2,0.0,0.0,0.0,0.0,0.0,15876.0,29100.0,118.0,92.0,232017408.0,3166720.0
3133.0,0.0,0,0,0,0,23.99090909090909,27.731278890600933,78.62249614791988,52.39986079491353,1056,0,2,0,11498496,77824,1,2,0.0,0.0,0.0,0.0,0.0,10138.0,10449.0,80.0,53.0,212916224.0,2681856.0
3134.0,0.0,0,0,0,0,28.39090909090909,27.431278890600936,75.62249614791988,52.42428678416609,961,304,5,3,17443840,361984,1,2,0.0,0.0,0.0,0.0,0.0,8510.0,8865.0,65.0,42.0,216109056.0,1979392.0
3135.0,0.0,0,0,0,0,25.59090909090909,27.731278890600933,78.62249614791988,52.565499534532485,1732,857,7,4,13149184,177664,1,2,0.0,0.0,0.0,0.0,0.0,8982.0,6442.0,59.0,36.0,207901696.0,2083328.0
3136.0,0.0,0,0,0,0,29.99090909090909,27.931278890600936,78.62249614791988,52.772357131015134,854,454,7,5,9019904,200704,1,2,0.0,0.0,0.0,0.0,0.0,9328.0,4864.0,60.0,35.0,210748416.0,2010624.0
3137.0,0.0,0,0,0,0,30.89090909090909,28.231278890600933,78.62249614791988,53.40514291508939,1137,1588,8,7,64203776,97792,1,2,0.0,0.0,0.0,0.0,0.0,10465.0,6452.0,68.0,42.0,272482304.0,1768960.0
3138.0,0.0,0,0,0,0,34.590909090909086,28.231278890600933,87.62249614791988,53.52421961269565,932,1756,10,5,46522880,191488,1,2,0.0,0.0,0.0,0.0,0.0,9908.0,7151.0,63.0,38.0,316207616.0,1779712.0
3139.0,0.0,0,0,0,0,31.09090909090909,28.131278890600925,85.62249614791988,54.89217042485979,2072,831,12,7,32813568,375296,1,2,0.0,0.0,0.0,0.0,0.0,10112.0,6502.0,62.0,36.0,337896448.0,2081280.0
3140.0,0.0,0,0,0,0,37.19090909090909,27.131278890600925,83.62249614791988,54.8988971133063,0,0,0,0,196071424,1826816,1,2,0.0,0.0,0.0,0.0,0.0,10112.0,6502.0,62.0,36.0,487465472.0,3702272.0
3141.0,0.0,0,0,0,0,28.09090909090909,27.131278890600925,74.62249614791988,54.939352658005866,968,669,4,4,176128,71168,1,2,0.0,0.0,0.0,0.0,0.0,10736.0,6785.0,62.0,38.0,428214272.0,3603456.0
3142.0,0.0,0,0,0,0,25.09090909090909,27.131278890600925,82.62249614791988,54.91492666875329,992,180,4,2,2434560,373248,1,2,0.0,0.0,0.0,0.0,0.0,10704.0,6639.0,59.0,37.0,393333760.0,3753984.0
3143.0,0.0,0,0,0,0,25.59090909090909,27.131278890600925,86.62249614791988,54.91263673226086,1096,180,4,3,19856384,218624,1,2,0.0,0.0,0.0,0.0,0.0,10744.0,6819.0,61.0,40.0,401691648.0,3894784.0
3144.0,0.0,0,0,0,0,25.790909090909093,27.231278890600933,87.62249614791988,54.939352658005866,266,568,3,3,12192768,385024,1,2,0.0,0.0,0.0,0.0,0.0,10049.0,7083.0,59.0,40.0,396440576.0,3917824.0
3145.0,0.0,0,0,0,0,24.09090909090909,27.03127889060093,84.62249614791988,54.827145769876886,674,472,6,4,212992,245248,1,2,0.0,0.0,0.0,0.0,0.0,8991.0,6698.0,58.0,40.0,383504384.0,3985408.0
3146.0,0.0,0,0,0,0,22.39090909090909,27.231278890600933,68.62249614791988,55.19353560866536,1478,1173,8,6,35471360,202752,1,2,0.0,0.0,0.0,0.0,0.0,9615.0,7417.0,59.0,41.0,409955840.0,3987456.0
3147.0,0.0,0,0,0,0,26.59090909090909,27.831278890600927,12.622496147919875,55.05990827293014,1459,965,7,7,90898432,31744,1,2,0.0,0.0,0.0,0.0,0.0,9937.0,6794.0,58.0,41.0,436650496.0,3921408.0
3148.0,0.0,0,0,0,0,23.99090909090909,27.931278890600936,70.62249614791988,55.01945272823058,678,489,6,4,19730432,122880,1,2,0.0,0.0,0.0,0.0,0.0,9683.0,5527.0,54.0,40.0,409858048.0,3852800.0
3149.0,0.0,0,0,0,0,31.89090909090909,27.931278890600936,70.62249614791988,54.79045907898777,1432,1710,8,5,1843200,991232,1,2,0.0,0.0,0.0,0.0,0.0,9043.0,6406.0,50.0,38.0,378887680.0,4468736.0
3150.0,0.0,0,0,0,0,20.39090909090909,27.931278890600936,69.62249614791988,54.79045907898777,1198,503,4,2,3293184,199680,1,2,0.0,0.0,0.0,0.0,0.0,10241.0,6909.0,54.0,40.0,186109440.0,2841600.0
3151.0,0.0,0,0,0,0,21.59090909090909,27.931278890600936,51.62249614791988,55.486361237634576,3148,982,14,8,16375808,71168,1,2,0.0,0.0,0.0,0.0,0.0,12421.0,7222.0,64.0,44.0,202309120.0,2841600.0
3152.0,0.0,0,0,0,0,24.39090909090909,27.731278890600933,78.62249614791988,55.46193524838201,7502,3327,25,21,7323648,36864,1,2,0.0,0.0,0.0,0.0,0.0,18931.0,10369.0,85.0,63.0,207198208.0,2505216.0
3154.0,0.0,0,0,0,0,22.39090909090909,27.831278890600927,87.62249614791988,55.85623368817196,1412,859,7,5,4694016,186880,1,2,0.0,0.0,0.0,0.0,0.0,18981.0,10480.0,85.0,62.0,179843072.0,2088448.0
3155.0,0.0,0,0,0,0,24.69090909090909,27.731278890600933,81.62249614791988,55.88118445453737,528,0,1,0,262144,279552,1,2,0.0,0.0,0.0,0.0,0.0,18835.0,10008.0,80.0,58.0,179892224.0,2122752.0
3156.0,0.0,0,0,0,0,28.59090909090909,27.53127889060093,85.62249614791988,52.79287114542647,642,400,6,4,2375680,139776,1,2,0.0,0.0,0.0,0.0,0.0,17999.0,9235.0,78.0,56.0,146796544.0,2059776.0
3157.0,0.0,0,0,0,0,21.59090909090909,27.431278890600936,35.622496147919875,51.88834623091743,2968,1498,12,9,18489344,77824,1,2,0.0,0.0,0.0,0.0,0.0,19508.0,9768.0,83.0,58.0,74387456.0,2105856.0
3158.0,0.0,0,0,0,0,29.89090909090909,27.631278890600925,66.62249614791988,52.12649962612995,1724,503,4,2,15756288,130048,1,2,0.0,0.0,0.0,0.0,0.0,20554.0,9782.0,81.0,56.0,70413312.0,2113024.0
3159.0,0.0,0,0,0,0,27.19090909090909,27.731278890600933,85.62249614791988,52.69211393975964,1851,1188,7,6,19343872,98816,1,2,0.0,0.0,0.0,0.0,0.0,20973.0,9260.0,80.0,57.0,87913984.0,1220608.0
3160.0,0.0,0,0,0,0,24.790909090909093,27.731278890600933,38.62249614791988,53.099722635411815,5207,2762,17,14,22126592,123904,1,2,0.0,0.0,0.0,0.0,0.0,24982.0,11519.0,93.0,69.0,106747392.0,1144832.0
3161.0,0.0,0,0,0,0,30.89090909090909,27.831278890600927,73.62249614791988,52.063144716506095,837,616,9,6,63173120,131072,1,2,0.0,0.0,0.0,0.0,0.0,22671.0,11153.0,88.0,67.0,153544704.0,1204736.0
3162.0,0.0,0,0,0,0,35.090909090909086,28.131278890600925,91.62249614791988,52.27916205895847,1437,662,10,7,35358208,94208,1,2,0.0,0.0,0.0,0.0,0.0,16606.0,8488.0,73.0,53.0,181579264.0,1262080.0
