timestamp,mouse_distance,mouse_left_click,mouse_right_click,mouse_scroll,keyboard_counts,cpu_percent,ram_percent,gpu_percent,gpu_vram_percent,label,session_id,mouse_left_click_freq,mouse_right_click_freq,mouse_scroll_freq,keyboard_counts_freq,mouse_distance_freq
2579.0,0.0,0,0,0,0,-3.368726591760299,0.31947565543070766,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2580.0,0.0,0,0,0,0,-4.7687265917602994,0.4194756554307091,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2581.0,0.0,0,0,0,0,-1.168726591760299,0.5194756554307105,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2582.0,0.0,0,0,0,0,-3.6687265917602994,0.5194756554307105,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2583.0,0.0,0,0,0,0,-3.0687265917602993,0.31947565543070766,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2584.0,0.0,0,0,0,0,-0.6687265917602989,0.5194756554307105,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2585.0,0.0,0,0,0,0,-4.368726591760299,0.6194756554307119,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2586.0,0.0,0,0,0,0,-2.968726591760299,0.7194756554307062,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2587.0,0.0,0,0,0,0,-3.968726591760299,0.7194756554307062,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2588.0,0.0,0,0,0,0,-2.468726591760299,0.8194756554307077,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2589.0,0.0,0,0,0,0,-4.168726591760299,0.8194756554307077,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2590.0,0.0,0,0,0,0,-3.6687265917602994,0.9194756554307091,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2591.0,0.0,0,0,0,0,-3.0687265917602993,0.6194756554307119,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2592.0,0.0,0,0,0,0,-3.0687265917602993,0.6194756554307119,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2593.0,0.0,0,0,0,0,-1.668726591760299,0.7194756554307062,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2594.0,0.0,0,0,0,0,-0.5687265917602993,1.119475655430712,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2595.0,0.0,0,0,0,0,14.231273408239701,1.3194756554307077,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2596.0,0.0,0,0,0,0,8.731273408239701,1.2194756554307062,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2597.0,0.0,0,0,0,0,4.931273408239701,1.3194756554307077,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2598.0,0.0,0,0,0,0,1.631273408239701,1.119475655430712,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2599.0,0.0,0,0,0,0,-0.4687265917602996,0.9194756554307091,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2600.0,0.0,0,0,0,0,-3.6687265917602994,1.0194756554307105,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2601.0,0.0,0,0,0,0,-1.368726591760299,1.0194756554307105,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2602.0,0.0,0,0,0,0,2.0312734082397004,0.9194756554307091,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2603.0,0.0,0,0,0,0,4.831273408239701,0.7194756554307062,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2604.0,0.0,0,0,0,0,0.6312734082397009,0.8194756554307077,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2605.0,0.0,0,0,0,0,0.23127340823970055,0.9194756554307091,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2606.0,0.0,0,0,0,0,-2.7687265917602994,0.9194756554307091,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2607.0,0.0,0,0,0,0,-1.368726591760299,1.419475655430709,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2608.0,0.0,0,0,0,0,1.2312734082397006,1.419475655430709,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2609.0,0.0,0,0,0,0,1.9312734082397007,1.5194756554307105,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2610.0,0.0,0,0,0,0,2.331273408239701,1.619475655430712,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2611.0,0.0,0,0,0,0,2.2312734082397014,-0.4805243445692895,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2612.0,0.0,0,0,0,0,-1.868726591760299,-1.7805243445692938,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2613.0,0.0,0,0,0,0,-3.6687265917602994,-1.6805243445692923,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2614.0,0.0,0,0,0,0,4.6312734082397,-1.6805243445692923,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2615.0,0.0,0,0,0,0,-0.8687265917602991,-1.7805243445692938,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2616.0,0.0,0,0,0,0,-2.2687265917602994,-1.7805243445692938,-1.4307116104868918,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2617.0,0.0,0,0,0,0,-1.168726591760299,-1.880524344569288,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2618.0,0.0,0,0,0,0,-1.2687265917602994,-1.880524344569288,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2619.0,0.0,0,0,0,0,-2.368726591760299,-1.7805243445692938,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2620.0,0.0,0,0,0,0,-3.1687265917602994,-1.6805243445692923,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2621.0,0.0,0,0,0,0,-3.368726591760299,-1.580524344569291,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2622.0,0.0,0,0,0,0,-2.6687265917602994,-1.7805243445692938,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2623.0,0.0,0,0,0,0,-3.5687265917602993,-1.6805243445692923,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2624.0,0.0,0,0,0,0,0.5312734082397004,-1.2805243445692938,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2625.0,0.0,0,0,0,0,1.7312734082397006,-0.9805243445692895,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2626.0,0.0,0,0,0,0,1.131273408239701,-1.080524344569291,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2627.0,0.0,0,0,0,0,1.7312734082397006,-1.2805243445692938,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2628.0,0.0,0,0,0,0,4.931273408239701,-1.380524344569288,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2629.0,0.0,0,0,0,0,-2.2687265917602994,-1.6805243445692923,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2630.0,0.0,0,0,0,0,-2.0687265917602993,-1.580524344569291,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2631.0,0.0,0,0,0,0,-3.468726591760299,-1.4805243445692895,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2632.0,0.0,0,0,0,0,-2.868726591760299,-1.380524344569288,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2633.0,0.0,0,0,0,0,-3.5687265917602993,-1.380524344569288,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2634.0,0.0,0,0,0,0,-1.5687265917602993,-1.6805243445692923,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2635.0,0.0,0,0,0,0,-2.0687265917602993,-1.6805243445692923,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2636.0,0.0,0,0,0,0,-4.568726591760299,-1.580524344569291,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2637.0,0.0,0,0,0,0,-2.368726591760299,-1.4805243445692895,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2638.0,0.0,0,0,0,0,-2.7687265917602994,-1.4805243445692895,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2639.0,0.0,0,0,0,0,-3.368726591760299,-1.7805243445692938,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2640.0,0.0,0,0,0,0,-3.7687265917602994,-1.7805243445692938,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2641.0,0.0,0,0,0,0,-2.5687265917602993,-1.6805243445692923,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2642.0,0.0,0,0,0,0,-3.0687265917602993,-1.580524344569291,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2643.0,0.0,0,0,0,0,-2.968726591760299,-1.4805243445692895,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2644.0,0.0,0,0,0,0,-3.6687265917602994,-1.4805243445692895,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2645.0,0.0,0,0,0,0,-0.8687265917602991,-1.4805243445692895,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2646.0,0.0,0,0,0,0,-3.1687265917602994,-1.880524344569288,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2647.0,0.0,0,0,0,0,-0.9687265917602996,-1.7805243445692938,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2648.0,0.0,0,0,0,0,-2.968726591760299,-1.6805243445692923,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2649.0,0.0,0,0,0,0,-3.7687265917602994,-1.6805243445692923,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2650.0,0.0,0,0,0,0,0.9312734082397007,-1.580524344569291,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2651.0,0.0,0,0,0,0,-4.2687265917602994,-1.880524344569288,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2652.0,0.0,0,0,0,0,-1.868726591760299,-1.7805243445692938,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2653.0,0.0,0,0,0,0,-0.7687265917602994,-1.7805243445692938,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2654.0,0.0,0,0,0,0,1.9312734082397007,-1.2805243445692938,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2655.0,0.0,0,0,0,0,2.4312734082397007,-1.2805243445692938,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2656.0,0.0,0,0,0,0,0.5312734082397004,-1.4805243445692895,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2657.0,0.0,0,0,0,0,-0.06872659176029927,-1.1805243445692923,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2658.0,0.0,0,0,0,0,2.5312734082397004,-0.8805243445692881,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2659.0,0.0,0,0,0,0,-0.8687265917602991,-1.580524344569291,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2660.0,0.0,0,0,0,0,-2.1687265917602994,-1.4805243445692895,-0.43071161048689177,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2661.0,0.0,0,0,0,0,-3.0687265917602993,-1.6805243445692923,0.5692883895131082,-0.002062658151420038,2,2,0.0,0.0,0.0,0.0,0.0
2662.0,0.0,0,0,0,0,-2.868726591760299,-1.580524344569291,-0.43071161048689177,0.000227278341007775,2,2,0.0,0.0,0.0,0.0,0.0
2663.0,0.0,0,0,0,0,-2.2687265917602994,-1.9805243445692895,0.5692883895131082,0.000227278341007775,2,2,0.0,0.0,0.0,0.0,0.0
2664.0,0.0,0,0,0,0,-0.16872659176029892,-1.880524344569288,-0.43071161048689177,0.000227278341007775,2,2,0.0,0.0,0.0,0.0,0.0
2665.0,0.0,0,0,0,0,8.231273408239701,-1.880524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2666.0,0.0,0,0,0,0,3.2312734082397014,-1.880524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2667.0,0.0,0,0,0,0,-2.968726591760299,-1.7805243445692938,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2668.0,0.0,0,0,0,0,-4.2687265917602994,-1.6805243445692923,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2669.0,0.0,0,0,0,0,-2.868726591760299,-1.6805243445692923,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2670.0,0.0,0,0,0,0,-3.5687265917602993,-1.580524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2671.0,0.0,0,0,0,0,-1.868726591760299,-1.4805243445692895,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2672.0,0.0,0,0,0,0,-4.568726591760299,-1.4805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2673.0,0.0,0,0,0,0,-2.2687265917602994,-1.7805243445692938,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2674.0,0.0,0,0,0,0,-3.1687265917602994,-1.7805243445692938,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2675.0,0.0,0,0,0,0,-2.6687265917602994,-2.080524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2676.0,0.0,0,0,0,0,-3.6687265917602994,-1.9805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2677.0,0.0,0,0,0,0,-2.868726591760299,-1.9805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2678.0,0.0,0,0,0,0,-3.5687265917602993,-1.880524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2679.0,0.0,0,0,0,0,-0.06872659176029927,-1.880524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2680.0,0.0,0,0,0,0,1.7312734082397006,-1.7805243445692938,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2681.0,0.0,0,0,0,0,-1.168726591760299,-1.6805243445692923,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2682.0,0.0,0,0,0,0,2.0312734082397004,-1.580524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2683.0,0.0,0,0,0,0,-0.7687265917602994,-1.4805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2684.0,0.0,0,0,0,0,3.4312734082397007,-1.080524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2685.0,0.0,0,0,0,0,0.7312734082397006,-1.2805243445692938,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2686.0,0.0,0,0,0,0,1.831273408239701,-1.2805243445692938,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2687.0,0.0,0,0,0,0,1.131273408239701,-1.4805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2688.0,0.0,0,0,0,0,3.0312734082397004,-1.6805243445692923,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2689.0,0.0,0,0,0,0,-3.0687265917602993,-1.9805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2690.0,0.0,0,0,0,0,-1.868726591760299,-2.080524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2691.0,0.0,0,0,0,0,-3.7687265917602994,-1.9805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2692.0,0.0,0,0,0,0,-4.168726591760299,-1.880524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2693.0,0.0,0,0,0,0,-3.368726591760299,-1.880524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2694.0,0.0,0,0,0,0,-2.7687265917602994,-1.580524344569291,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2695.0,0.0,0,0,0,0,-2.5687265917602993,-1.4805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2696.0,0.0,0,0,0,0,-3.468726591760299,-1.4805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2697.0,0.0,0,0,0,0,-2.0687265917602993,-1.380524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2698.0,0.0,0,0,0,0,-4.368726591760299,-1.380524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2699.0,0.0,0,0,0,0,-1.2687265917602994,-1.6805243445692923,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2700.0,0.0,0,0,0,0,-3.368726591760299,-1.6805243445692923,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2701.0,0.0,0,0,0,0,-4.368726591760299,-1.580524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2702.0,0.0,0,0,0,0,-0.8687265917602991,-1.9805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2703.0,0.0,0,0,0,0,-3.968726591760299,-1.880524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2704.0,0.0,0,0,0,0,-3.2687265917602994,-1.880524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2705.0,0.0,0,0,0,0,-3.0687265917602993,-1.6805243445692923,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2706.0,0.0,0,0,0,0,-4.068726591760299,-1.6805243445692923,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2707.0,0.0,0,0,0,0,-4.868726591760299,-1.580524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2708.0,0.0,0,0,0,0,-3.1687265917602994,-1.580524344569291,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2709.0,0.0,0,0,0,0,-2.868726591760299,-1.4805243445692895,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2710.0,0.0,0,0,0,0,-2.968726591760299,-1.380524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2711.0,0.0,0,0,0,0,-0.06872659176029927,-1.6805243445692923,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2712.0,0.0,0,0,0,0,-2.468726591760299,-1.580524344569291,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2713.0,0.0,0,0,0,0,-0.06872659176029927,-1.4805243445692895,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2714.0,0.0,0,0,0,0,2.6312734082397,-1.580524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2715.0,0.0,0,0,0,0,3.4312734082397007,-1.2805243445692938,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2716.0,0.0,0,0,0,0,3.4312734082397007,-1.380524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2717.0,0.0,0,0,0,0,1.7312734082397006,-1.080524344569291,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2718.0,0.0,0,0,0,0,2.331273408239701,-1.2805243445692938,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2719.0,0.0,0,0,0,0,-0.16872659176029892,-1.4805243445692895,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2720.0,0.0,0,0,0,0,-2.2687265917602994,-1.4805243445692895,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2721.0,0.0,0,0,0,0,-3.0687265917602993,-1.380524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2722.0,0.0,0,0,0,0,-3.0687265917602993,-1.2805243445692938,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2723.0,0.0,0,0,0,0,-2.6687265917602994,-1.6805243445692923,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2724.0,0.0,0,0,0,0,-3.868726591760299,-1.580524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2725.0,0.0,0,0,0,0,-1.7687265917602994,-1.880524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2726.0,0.0,0,0,0,0,-1.5687265917602993,-1.7805243445692938,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2727.0,0.0,0,0,0,0,3.0312734082397004,-1.7805243445692938,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2728.0,0.0,0,0,0,0,2.2312734082397014,-1.6805243445692923,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2729.0,0.0,0,0,0,0,-4.4687265917603,-1.6805243445692923,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2730.0,0.0,0,0,0,0,-3.468726591760299,-1.580524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2731.0,0.0,0,0,0,0,-3.6687265917602994,-1.4805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2732.0,0.0,0,0,0,0,-2.968726591760299,-1.380524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2733.0,0.0,0,0,0,0,-4.168726591760299,-1.380524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2734.0,0.0,0,0,0,0,-2.6687265917602994,-1.6805243445692923,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2735.0,0.0,0,0,0,0,-4.168726591760299,-1.6805243445692923,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2736.0,0.0,0,0,0,0,-3.868726591760299,-1.580524344569291,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2737.0,0.0,0,0,0,0,-2.968726591760299,-1.9805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2738.0,0.0,0,0,0,0,-3.7687265917602994,-1.880524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2739.0,0.0,0,0,0,0,-3.6687265917602994,-1.880524344569288,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2740.0,0.0,0,0,0,0,-4.068726591760299,-1.7805243445692938,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2741.0,0.0,0,0,0,0,-1.2687265917602994,-1.6805243445692923,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2742.0,0.0,0,0,0,0,-3.0687265917602993,-1.580524344569291,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2743.0,0.0,0,0,0,0,-4.168726591760299,-1.580524344569291,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2744.0,0.0,0,0,0,0,2.331273408239701,-1.080524344569291,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2745.0,0.0,0,0,0,0,4.0312734082397,-0.7805243445692938,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2746.0,0.0,0,0,0,0,6.6312734082397,-1.2805243445692938,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2747.0,0.0,0,0,0,0,8.1312734082397,-1.1805243445692923,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2748.0,0.0,0,0,0,0,6.0312734082397,-1.2805243445692938,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2749.0,0.0,0,0,0,0,-0.06872659176029927,-1.9805243445692895,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2750.0,0.0,0,0,0,0,-0.6687265917602989,-1.880524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2751.0,0.0,0,0,0,0,-2.7687265917602994,-1.880524344569288,0.5692883895131082,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
2752.0,0.0,0,0,0,0,-2.968726591760299,-1.7805243445692938,-0.43071161048689177,-0.005115906807994008,2,2,0.0,0.0,0.0,0.0,0.0
